"GEO_ID","NAME","P2_001N","P2_001NA","P2_002N","P2_002NA","P2_003N","P2_003NA","P2_004N","P2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0500000US48481","Wharton County, Texas","41570","null","21812","null","19758","null","0","null",
"0500000US48483","Wheeler County, Texas","4990","null","0","null","4990","null","0","null",
"0500000US48485","Wichita County, Texas","129350","null","112860","null","16490","null","0","null",
"0500000US48487","Wilbarger County, Texas","12887","null","9524","null","3363","null","0","null",
"0500000US48489","Willacy County, Texas","20164","null","12986","null","7178","null","0","null",
"0500000US48491","Williamson County, Texas","609017","null","553276","null","55741","null","0","null",
"0500000US48493","Wilson County, Texas","49753","null","6313","null","43440","null","0","null",
"0500000US48495","Winkler County, Texas","7791","null","6381","null","1410","null","0","null",
"0500000US48497","Wise County, Texas","68632","null","6515","null","62117","null","0","null",
"0500000US48499","Wood County, Texas","44843","null","5699","null","39144","null","0","null",
"0500000US48501","Yoakum County, Texas","7694","null","0","null","7694","null","0","null",
"0500000US48503","Young County, Texas","17867","null","8585","null","9282","null","0","null",
"0500000US48505","Zapata County, Texas","13889","null","10942","null","2947","null","0","null",
"0500000US48507","Zavala County, Texas","9670","null","6709","null","2961","null","0","null",
"0500000US49001","Beaver County, Utah","7072","null","0","null","7072","null","0","null",
"0500000US49003","Box Elder County, Utah","57666","null","39364","null","18302","null","0","null",
"0500000US49005","Cache County, Utah","133154","null","113927","null","19227","null","0","null",
"0500000US49007","Carbon County, Utah","20412","null","13346","null","7066","null","0","null",
"0500000US49009","Daggett County, Utah","935","null","0","null","935","null","0","null",
"0500000US49011","Davis County, Utah","362679","null","359645","null","3034","null","0","null",
"0500000US49013","Duchesne County, Utah","19596","null","6261","null","13335","null","0","null",
"0500000US49015","Emery County, Utah","9825","null","0","null","9825","null","0","null",
"0500000US49017","Garfield County, Utah","5083","null","0","null","5083","null","0","null",
"0500000US49019","Grand County, Utah","9669","null","7933","null","1736","null","0","null",
"0500000US49021","Iron County, Utah","57289","null","40899","null","16390","null","0","null",
"0500000US49023","Juab County, Utah","11786","null","6330","null","5456","null","0","null",
"0500000US49025","Kane County, Utah","7667","null","0","null","7667","null","0","null",
"0500000US49027","Millard County, Utah","12975","null","0","null","12975","null","0","null",
"0500000US49029","Morgan County, Utah","12295","null","0","null","12295","null","0","null",
"0500000US49031","Piute County, Utah","1438","null","0","null","1438","null","0","null",
"0500000US49033","Rich County, Utah","2510","null","0","null","2510","null","0","null",
"0500000US49035","Salt Lake County, Utah","1185238","null","1177043","null","8195","null","0","null",
"0500000US49037","San Juan County, Utah","14518","null","0","null","14518","null","0","null",
"0500000US49039","Sanpete County, Utah","28437","null","5049","null","23388","null","0","null",
"0500000US49041","Sevier County, Utah","21522","null","8393","null","13129","null","0","null",
"0500000US49043","Summit County, Utah","42357","null","23448","null","18909","null","0","null",
"0500000US49045","Tooele County, Utah","72698","null","58342","null","14356","null","0","null",
"0500000US49047","Uintah County, Utah","35620","null","19675","null","15945","null","0","null",
"0500000US49049","Utah County, Utah","659399","null","631512","null","27887","null","0","null",
"0500000US49051","Wasatch County, Utah","34788","null","25096","null","9692","null","0","null",
"0500000US49053","Washington County, Utah","180279","null","153479","null","26800","null","0","null",
"0500000US49055","Wayne County, Utah","2486","null","0","null","2486","null","0","null",
"0500000US49057","Weber County, Utah","262223","null","247561","null","14662","null","0","null",
"0500000US50001","Addison County, Vermont","37363","null","6154","null","31209","null","0","null",
"0500000US50003","Bennington County, Vermont","37347","null","13759","null","23588","null","0","null",
"0500000US50005","Caledonia County, Vermont","30233","null","4883","null","25350","null","0","null",
"0500000US50007","Chittenden County, Vermont","168323","null","124449","null","43874","null","0","null",
"0500000US50009","Essex County, Vermont","5920","null","0","null","5920","null","0","null",
"0500000US50011","Franklin County, Vermont","49946","null","11368","null","38578","null","0","null",
"0500000US50013","Grand Isle County, Vermont","7293","null","0","null","7293","null","0","null",
"0500000US50015","Lamoille County, Vermont","25945","null","0","null","25945","null","0","null",
"0500000US50017","Orange County, Vermont","29277","null","0","null","29277","null","0","null",
"0500000US50019","Orleans County, Vermont","27393","null","0","null","27393","null","0","null",
"0500000US50021","Rutland County, Vermont","60572","null","19550","null","41022","null","0","null",
"0500000US50023","Washington County, Vermont","59807","null","20014","null","39793","null","0","null",
"0500000US50025","Windham County, Vermont","45905","null","13339","null","32566","null","0","null",
"0500000US50027","Windsor County, Vermont","57753","null","12334","null","45419","null","0","null",
"0500000US51001","Accomack County, Virginia","33413","null","3223","null","30190","null","0","null",
"0500000US51003","Albemarle County, Virginia","112395","null","67016","null","45379","null","0","null",
"0500000US51005","Alleghany County, Virginia","15223","null","7134","null","8089","null","0","null",
"0500000US51007","Amelia County, Virginia","13265","null","0","null","13265","null","0","null",
"0500000US51009","Amherst County, Virginia","31307","null","11782","null","19525","null","0","null",
"0500000US51011","Appomattox County, Virginia","16119","null","0","null","16119","null","0","null",
"0500000US51013","Arlington County, Virginia","238643","null","238643","null","0","null","0","null",
"0500000US51015","Augusta County, Virginia","77487","null","12193","null","65294","null","0","null",
"0500000US51017","Bath County, Virginia","4209","null","0","null","4209","null","0","null",
"0500000US51019","Bedford County, Virginia","79462","null","23255","null","56207","null","0","null",
"0500000US51021","Bland County, Virginia","6270","null","0","null","6270","null","0","null",
"0500000US51023","Botetourt County, Virginia","33596","null","13627","null","19969","null","0","null",
"0500000US51025","Brunswick County, Virginia","15849","null","0","null","15849","null","0","null",
"0500000US51027","Buchanan County, Virginia","20355","null","0","null","20355","null","0","null",
"0500000US51029","Buckingham County, Virginia","16824","null","0","null","16824","null","0","null",
"0500000US51031","Campbell County, Virginia","55696","null","24030","null","31666","null","0","null",
"0500000US51033","Caroline County, Virginia","30887","null","0","null","30887","null","0","null",
"0500000US51035","Carroll County, Virginia","29155","null","692","null","28463","null","0","null",
"0500000US51036","Charles City County, Virginia","6773","null","0","null","6773","null","0","null",
"0500000US51037","Charlotte County, Virginia","11529","null","0","null","11529","null","0","null",
"0500000US51041","Chesterfield County, Virginia","364548","null","335271","null","29277","null","0","null",
"0500000US51043","Clarke County, Virginia","14783","null","0","null","14783","null","0","null",
"0500000US51045","Craig County, Virginia","4892","null","0","null","4892","null","0","null",
"0500000US51047","Culpeper County, Virginia","52552","null","22563","null","29989","null","0","null",
"0500000US51049","Cumberland County, Virginia","9675","null","648","null","9027","null","0","null",
"0500000US51051","Dickenson County, Virginia","14124","null","0","null","14124","null","0","null",
"0500000US51053","Dinwiddie County, Virginia","27947","null","7919","null","20028","null","0","null",
"0500000US51057","Essex County, Virginia","10599","null","0","null","10599","null","0","null",
"0500000US51059","Fairfax County, Virginia","1150309","null","1132574","null","17735","null","0","null",
"0500000US51061","Fauquier County, Virginia","72972","null","31045","null","41927","null","0","null",
"0500000US51063","Floyd County, Virginia","15476","null","0","null","15476","null","0","null",
"0500000US51065","Fluvanna County, Virginia","27249","null","9825","null","17424","null","0","null",
"0500000US51067","Franklin County, Virginia","54477","null","5411","null","49066","null","0","null",
"0500000US51069","Frederick County, Virginia","91419","null","55391","null","36028","null","0","null",
"0500000US51071","Giles County, Virginia","16787","null","0","null","16787","null","0","null",
"0500000US51073","Gloucester County, Virginia","38711","null","10618","null","28093","null","0","null",
"0500000US51075","Goochland County, Virginia","24727","null","1798","null","22929","null","0","null",
"0500000US51077","Grayson County, Virginia","15333","null","17","null","15316","null","0","null",
"0500000US51079","Greene County, Virginia","20552","null","0","null","20552","null","0","null",
"0500000US51081","Greensville County, Virginia","11391","null","1392","null","9999","null","0","null",
"0500000US51083","Halifax County, Virginia","34022","null","7413","null","26609","null","0","null",
"0500000US51085","Hanover County, Virginia","109979","null","69279","null","40700","null","0","null",
"0500000US51087","Henrico County, Virginia","334389","null","322036","null","12353","null","0","null",
"0500000US51089","Henry County, Virginia","50948","null","17799","null","33149","null","0","null",
"0500000US51091","Highland County, Virginia","2232","null","0","null","2232","null","0","null",
"0500000US51093","Isle of Wight County, Virginia","38606","null","16039","null","22567","null","0","null",
